dsr1_no,dsr1,dsr2_no,dsr_e,math_q,correct_resp,image_disgust,no,pol_ques,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,consent_form.started,text_10.started,button_2.started,consent_form.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,Introduction.started,text_3.started,button.started,Introduction.stopped,button.numClicks,button.timesOn,button.timesOff,dsr_a.started,text_6.started,text_7.started,slider_3.started,dsr_a.stopped,slider_3.response,slider_3.rt,dsr_b.started,text_8.started,text_9.started,slider_4.started,dsr_b.stopped,slider_4.response,slider_4.rt,distractor.started,text.started,textbox.started,buton.started,distractor.stopped,textbox.text,buton.numClicks,buton.timesOn,buton.timesOff,encoding.started,polygon.started,image.started,polygon.stopped,slider.started,image.stopped,encoding.stopped,slider.response,slider.rt,instruction.started,text_4.started,Button.started,instruction.stopped,Button.numClicks,Button.timesOn,Button.timesOff,testing.started,text_2.started,slider_2.started,testing.stopped,slider_2.response,slider_2.rt,exit_message.started,text_5.started,text_5.stopped,exit_message.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,images/1034_food.png,,,,,,,,,,,,,,,0,8,8,1,,,,,423.1741732999799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.120989499992,423.1741732999799,424.13507210000535,424.1843558999826,431.13272259998485,,432.9186381000036,1.0333333333333334,9.735096100019291,,,,,,,,,,,,,,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.91878720000386,432.9325380999944,432.9325380999944,442.34982420000597,1,[9.42988989999867],[9.42989640001906],,,,,,,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,1R,The government should pass a Constitutional amendment that would make it illegal to discriminate against anyone in any situation based on sexual orientation.,,,,,,,,,,,,,,,,,0,0,0,0,442.3888250000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.35661630000686,442.3888250000018,442.3888250000018,442.5835545999871,3.0,0.20089860001462512,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,2R,"The national government should establish a centrally funded medical program so that all persons, regardless of means, have access to medical care.",,,,,,,,,,,,,,,,,0,1,1,1,442.6075526000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.58391749998555,442.6075526000059,442.6075526000059,448.59994590000133,1.0,5.991823299991665,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,3,It should be legal and constitutional to say a prayer at the beginning of assemblies in public schools.,,,,,,,,,,,,,,,,,0,2,2,2,448.6223418999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.6001716000028,448.6223418999871,448.6223418999871,453.6159803000046,5.0,4.992963500000769,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,4R,Persons should be allowed to join and serve in the military regardless of their sexual preference as long as their behavior meets strict military standards.,,,,,,,,,,,,,,,,,0,3,3,3,453.6400461999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.6162417999876,453.6400461999874,453.6400461999874,464.3982615999994,4.0,10.756539300025906,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,5R,A person should be able to use and grow small quantities of marijuana in the privacy of his or her own home with no legal consequences.,,,,,,,,,,,,,,,,,0,4,4,4,464.42361460000393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.3985225999786,464.42361460000393,464.42361460000393,468.7303050000046,1.0,4.306935200002044,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,6,"Persons receiving the death penalty should be limited in their number of appeals, and the death sentence should be carried out in a shorter time period than it is now.",,,,,,,,,,,,,,,,,0,5,5,5,468.7545387999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.7305444999947,468.7545387999853,468.7545387999853,488.36106929997914,1.0,19.60602239999571,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,7,The government should reverse its decision on abortion and make it more challenging to have an abortion except in special cases such as rape and incest. ,,,,,,,,,,,,,,,,,0,6,6,6,488.3860121000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.36131269999896,488.3860121000034,488.3860121000034,502.8949808999896,3.0,14.507046400016407,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,8,India should require one year of military service for all able-bodied people.,,,,,,,,,,,,,,,,,0,7,7,7,502.9184357000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.8952200000058,502.9184357000049,502.9184357000049,507.72739729998284,5.0,4.807575800019549,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,9,"Parents should be able to send their children to any school they choose, and tax money should be used to support the schools that parents choose.",,,,,,,,,,,,,,,,,0,8,8,8,507.7517869999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.72764979998465,507.7517869999865,507.7517869999865,515.4745775999909,5.0,7.7228893999999855,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,10,Police should be able to confiscate any materials that are deemed to be obscene or pornographic. ,,,,,,,,,,,,,,,,,0,9,9,9,515.4968800999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.4748553999816,515.4968800999923,515.4968800999923,524.8903825999878,5.0,9.392434799985494,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,11,The central government should be required to have a balanced budget that does not spend more than the money that comes in from taxes,,,,,,,,,,,,,,,,,0,10,10,10,524.9145602000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.8906316999928,524.9145602000062,524.9145602000062,535.9556837999844,2.0,11.040273100021295,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,12R, Laws that limit the sale of fireworks and other explosive materials that are not intended for legitimate cultural or religious purposes should be passed.,,,,,,,,,,,,,,,,,0,11,11,11,535.9829988999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.9559605999966,535.9829988999991,535.9829988999991,541.4580387999886,1.0,5.475595800002338,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,13R,Sex education should be in taught all public schools and all students should be required to take the class unless exempted by parents. ,,,,,,,,,,,,,,,,,0,12,12,12,541.4823584999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.458289799979,541.4823584999831,541.4823584999831,547.0705338999978,1.0,5.587753400002839,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,14,Reservation system should be abolished in India. ,,,,,,,,,,,,,,,,,0,13,13,13,547.0945953000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.070767199999,547.0945953000046,547.0945953000046,550.1530785999785,1.0,3.058015799993882,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,15,"The Prime Minister, without permission from the President, should be able to use the armed forces and call for an emergency in possible combat areas for as long as he/she deems necessary. ",,,,,,,,,,,,,,,,,0,14,14,14,550.1794926000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.15331959998,550.1794926000002,550.1794926000002,555.7023971999879,1.0,5.523016199993435,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,16R,"Laws should be passed to make it legal for public employees such as police, firemen, teachers, and garbage collectors to go on strike. ",,,,,,,,,,,,,,,,,0,15,15,15,555.7269448000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.7026497999905,555.7269448000006,555.7269448000006,583.8327084000048,2.0,28.105499500001315,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,17,Public schools should be required to teach the world's creation as written in the Bhagavad Gita in all classes that teach evolution theory.,,,,,,,,,,,,,,,,,0,16,16,16,583.8608179999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.8329520999978,583.8608179999865,583.8608179999865,590.1318646,5.0,6.271446900005685,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,18,"The government should mandate family planning counseling and reversible sterilization for low-income, unmarried women with three or more children. ",,,,,,,,,,,,,,,,,0,17,17,17,590.1565218000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.1321511999995,590.1565218000032,590.1565218000032,595.2644226999837,1.0,5.107434700010344,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,19R,"Birth control information, non-prescription contraceptive devices, and the morning-after pill should be made available on college campuses.",,,,,,,,,,,,,,,,,0,18,18,18,595.2885144999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.2646701000049,595.2885144999891,595.2885144999891,597.9637596999819,1.0,2.675064899987774,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,20,"Evidence gathered by the police, even if an honest mistake was made in getting a warrant, should be used to help prosecute suspected criminals. ",,,,,,,,,,,,,,,,,0,19,19,19,597.9870711999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.9639936999884,597.9870711999829,597.9870711999829,604.3468276000058,1.0,6.358879100007471,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,21,Inter-religious marriages should be abolished.,,,,,,,,,,,,,,,,,0,20,20,20,604.3686003999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.3470701999904,604.3686003999901,604.3686003999901,607.5125717000046,5.0,3.1435332000255585,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,22R,"Requirements for any military duty, including combat, should be based on physical, emotional, and intellectual abilities, not gender or sexual orientation.",,,,,,,,,,,,,,,,,0,21,21,21,607.5366842999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.5128008000029,607.5366842999938,607.5366842999938,615.9396330000018,2.0,8.402241899981163,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,23R,The law should make private employers hire minorities if they are qualified because they have been victims of discrimination in the past. ,,,,,,,,,,,,,,,,,0,22,22,22,615.9634438999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.9399149999954,615.9634438999929,615.9634438999929,624.4273466999875,5.0,8.463029700011248,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,24,Certain literature should be banned from city libraries if the librarian feels it is improper or too controversial.,,,,,,,,,,,,,,,,,0,23,23,23,624.4509723999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.4275852999999,624.4509723999945,624.4509723999945,628.8770165999886,5.0,4.425556900008814,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,25R,The government should interfere during conversion from one religion to another.,,,,,,,,,,,,,,,,,0,24,24,24,628.9004673000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.877281699999,628.9004673000018,628.9004673000018,637.2758576000051,4.0,8.375464500015369,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,26R,The government should spend less on the military and more on education and the environment.,,,,,,,,,,,,,,,,,0,25,25,25,637.299121899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.2761187999859,637.299121899996,637.299121899996,641.5252911999996,1.0,4.225054100010311,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,27R,India should not trade with or help any nation that violates human rights.,,,,,,,,,,,,,,,,,0,26,26,26,641.5484832999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.5255294999806,641.5484832999937,641.5484832999937,644.6581580000056,1.0,3.109644100011792,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,28,People planning to get married should have a mandatory test for STDs such as AIDS and gonorrhea before a marriage certificate can be issued. ,,,,,,,,,,,,,,,,,0,27,27,27,644.6839716999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.6583954999805,644.6839716999966,644.6839716999966,647.6906149999995,1.0,3.0066725999931805,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,29,"There are too many lawsuits in the courts, and the courts do not have the time to deal with more severe issues. ",,,,,,,,,,,,,,,,,0,28,28,28,647.7135624999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.690874699998,647.7135624999937,647.7135624999937,652.6736552999937,2.0,4.959062500012806,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,30R,Nuclear power and nuclear-generating stations should be banned. ,,,,,,,,,,,,,,,,,0,29,29,29,652.6979975999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.6739103999862,652.6979975999857,652.6979975999857,657.0730819999881,5.0,4.374721400003182,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,31R,The death penalty is clearly a form of cruel and unusual punishment and should be banned. ,,,,,,,,,,,,,,,,,0,30,30,30,657.0965734999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0733303999878,657.0965734999918,657.0965734999918,662.7389635999862,5.0,5.642327199981082,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,32R,Sexual harassment of women in the workplace is a serious problem and should be prosecuted under law,,,,,,,,,,,,,,,,,0,31,31,31,662.7620484000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.7392102000013,662.7620484000072,662.7620484000072,668.6885343999893,1.0,5.925869600003352,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,33R,"The primary function of prisons should be to rehabilitate criminals, not to punish them. ",,,,,,,,,,,,,,,,,0,32,32,32,668.7116727999819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.6887946999923,668.7116727999819,668.7116727999819,676.3711210000038,4.0,7.658214499999303,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,34R,The states should abolish criminal penalties for victimless crimes such as gambling and prostitution. ,,,,,,,,,,,,,,,,,0,33,33,33,676.3944597999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.3713611999992,676.3944597999798,676.3944597999798,684.4697425999912,1.0,8.074954300012905,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,35,The CBI should be able to wiretap the phones and read the mail of suspected individuals.,,,,,,,,,,,,,,,,,0,34,34,34,684.4929162999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.470015400002,684.4929162999906,684.4929162999906,687.8023823999974,5.0,3.309020699991379,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,36R,"The central government must take strong steps to reverse global warming, even if it means losing some jobs. ",,,,,,,,,,,,,,,,,0,35,35,35,687.8257045999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.802615099994,687.8257045999926,687.8257045999926,692.5181677000073,1.0,4.6924008000059985,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,37,Most youth who fall under the reservation scheme today are lazy and do not want to work.,,,,,,,,,,,,,,,,,0,36,36,36,692.5410593999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.5184202999808,692.5410593999841,692.5410593999841,698.7010042000038,2.0,6.160399799991865,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,38,Profanity and sexually oriented material on television should be stopped or penalized by the government. ,,,,,,,,,,,,,,,,,0,37,37,37,698.7243786999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7013160999923,698.7243786999898,698.7243786999898,702.0841441999946,5.0,3.3591703999845777,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,39,"The government must stop the flow of immigrants, both legal and illegal, from Bangladesh.",,,,,,,,,,,,,,,,,0,38,38,38,702.1066980999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.0843782000011,702.1066980999894,702.1066980999894,705.4665182000026,1.0,3.360171899985289,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,40R,There should be sensitization classes for individuals in the LGBTQ+ community in school.,,,,,,,,,,,,,,,,,0,39,39,39,705.4921839000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.4667595000064,705.4921839000017,705.4921839000017,708.4168834000011,5.0,2.924491499987198,,,,,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.4170610999863,708.430371800001,718.4291583999875,718.4141538999975,ZS,001,2024-11-22_15h28.09.102,Disgust Thang,2024.1.5,None,2024-11-22 15h31.07.781672 +0530,
